region_name,category_name_en,year,total_revenue,num_orders,grp_region,grp_category,grp_year
South,market_place,2018,1716.83,20,0,0,0
South,music,2017,420.98,4,0,0,0
South,music,2018,563.0,4,0,0,0
South,musical_instruments,2017,8901.06,30,0,0,0
South,musical_instruments,2018,20785.04,58,0,0,0
South,office_furniture,2017,23885.00999999999,83,0,0,0
South,office_furniture,2018,22916.43000000001,70,0,0,0
South,party_supplies,2017,576.47,2,0,0,0
South,party_supplies,2018,541.7,5,0,0,0
South,perfumery,2016,589.8399999999999,2,0,0,0
South,perfumery,2017,27615.509999999995,204,0,0,0
South,perfumery,2018,29335.569999999996,185,0,0,0
South,pet_shop,2016,116.16000000000001,1,0,0,0
South,pet_shop,2017,18231.310000000005,121,0,0,0
South,pet_shop,2018,16209.54,123,0,0,0
South,signaling_and_security,2017,620.1899999999999,6,0,0,0
South,signaling_and_security,2018,2468.57,16,0,0,0
South,small_appliances,2017,17543.120000000003,51,0,0,0
South,small_appliances,2018,20563.000000000007,53,0,0,0
South,small_appliances_home_oven_and_coffee,2018,14384.519999999999,15,0,0,0
South,sports_leisure,2016,350.84999999999997,6,0,0,0
South,sports_leisure,2017,86541.47999999992,570,0,0,0
South,sports_leisure,2018,95772.85000000008,587,0,0,0
South,stationery,2017,15877.97,139,0,0,0
South,stationery,2018,24538.180000000008,201,0,0,0
South,tablets_printing_image,2017,343.69,3,0,0,0
South,tablets_printing_image,2018,70.24,1,0,0,0
South,telephony,2016,327.25,2,0,0,0
South,telephony,2017,23631.699999999986,323,0,0,0
South,telephony,2018,32510.170000000035,321,0,0,0
South,toys,2016,306.22,2,0,0,0
South,toys,2017,52229.69999999995,334,0,0,0
South,toys,2018,27346.469999999998,182,0,0,0
South,watches_gifts,2017,64014.719999999965,267,0,0,0
South,watches_gifts,2018,89738.78999999995,398,0,0,0
South,,2018,1256.74,2,0,0,0
Southeast,agro_industry_and_commerce,2017,20760.82,30,0,0,0
Southeast,agro_industry_and_commerce,2018,29562.630000000023,96,0,0,0
Southeast,air_conditioning,2016,826.69,3,0,0,0
Southeast,air_conditioning,2017,27079.20999999999,92,0,0,0
Southeast,air_conditioning,2018,21478.510000000002,106,0,0,0
Southeast,art,2017,8928.0,23,0,0,0
Southeast,art,2018,12983.570000000002,122,0,0,0
Southeast,arts_and_craftmanship,2017,175.22,2,0,0,0
Southeast,arts_and_craftmanship,2018,1542.9000000000003,19,0,0,0
Southeast,audio,2016,183.03000000000003,2,0,0,0
Southeast,audio,2017,13057.339999999998,108,0,0,0
Southeast,audio,2018,23805.68000000001,128,0,0,0
Southeast,auto,2016,531.32,6,0,0,0
Southeast,auto,2017,172184.53999999998,934,0,0,0
Southeast,auto,2018,241342.5300000006,1637,0,0,0
Southeast,baby,2016,1710.24,10,0,0,0
Southeast,baby,2017,107258.59000000003,801,0,0,0
Southeast,baby,2018,185817.7500000004,1123,0,0,0
Southeast,bed_bath_table,2016,304.47,3,0,0,0
Southeast,bed_bath_table,2017,426288.28000000294,3325,0,0,0
Southeast,bed_bath_table,2018,493721.5800000001,3802,0,0,0
Southeast,books_general_interest,2017,13306.75,135,0,0,0
Southeast,books_general_interest,2018,21308.080000000005,192,0,0,0
Southeast,books_imported,2017,1040.4299999999998,10,0,0,0
Southeast,books_imported,2018,2849.2799999999993,34,0,0,0
Southeast,books_technical,2016,299.84000000000003,1,0,0,0
Southeast,books_technical,2017,3271.129999999999,24,0,0,0
Southeast,books_technical,2018,11181.230000000001,156,0,0,0
Southeast,cds_dvds_musicals,2017,531.86,8,0,0,0
Southeast,christmas_supplies,2017,2105.21,29,0,0,0
Southeast,christmas_supplies,2018,3415.980000000001,47,0,0,0
Southeast,cine_photo,2017,857.24,7,0,0,0
Southeast,cine_photo,2018,2933.7400000000002,33,0,0,0
Southeast,computers,2017,80013.53000000003,60,0,0,0
Southeast,computers,2018,39015.28,32,0,0,0
Southeast,computers_accessories,2016,1030.02,10,0,0,0
Southeast,computers_accessories,2017,281324.58000000013,1705,0,0,0
Southeast,computers_accessories,2018,403449.9499999999,2837,0,0,0
Southeast,consoles_games,2016,2365.27,7,0,0,0
Southeast,consoles_games,2017,67689.39999999986,468,0,0,0
Southeast,consoles_games,2018,46471.13999999998,262,0,0,0
Southeast,construction_tools_construction,2017,14173.810000000007,72,0,0,0
Southeast,construction_tools_construction,2018,101758.56999999998,479,0,0,0
Southeast,construction_tools_lights,2017,3130.4299999999994,12,0,0,0
Southeast,construction_tools_lights,2018,31017.24000000001,158,0,0,0
Southeast,construction_tools_safety,2017,5168.889999999999,19,0,0,0
Southeast,construction_tools_safety,2018,21168.429999999997,79,0,0,0
Southeast,cool_stuff,2016,751.09,6,0,0,0
Southeast,cool_stuff,2017,264162.68000000075,1390,0,0,0
Southeast,cool_stuff,2018,161612.8899999998,917,0,0,0
Southeast,costruction_tools_garden,2017,6469.370000000003,42,0,0,0
Southeast,costruction_tools_garden,2018,13811.140000000009,91,0,0,0
Southeast,costruction_tools_tools,2017,3745.3200000000006,14,0,0,0
Southeast,costruction_tools_tools,2018,7450.990000000001,48,0,0,0
Southeast,diapers_and_hygiene,2016,150.99,1,0,0,0
Southeast,diapers_and_hygiene,2017,99.7,1,0,0,0
Southeast,diapers_and_hygiene,2018,1520.8500000000001,20,0,0,0
Southeast,drinks,2017,5029.920000000001,60,0,0,0
Southeast,drinks,2018,16286.930000000026,173,0,0,0
Southeast,dvds_blu_ray,2017,4541.5199999999995,22,0,0,0
Southeast,dvds_blu_ray,2018,1151.6599999999999,15,0,0,0
Southeast,electronics,2016,1347.57,2,0,0,0
Southeast,electronics,2017,45682.69999999991,531,0,0,0
Southeast,electronics,2018,83693.10999999983,1134,0,0,0
Southeast,fashio_female_clothing,2016,69.63,1,0,0,0
Southeast,fashio_female_clothing,2017,1794.4900000000002,22,0,0,0
Southeast,fashio_female_clothing,2018,726.2,7,0,0,0
Southeast,fashion_bags_accessories,2016,285.78000000000003,4,0,0,0
Southeast,fashion_bags_accessories,2017,61424.76999999975,679,0,0,0
Southeast,fashion_bags_accessories,2018,56866.27000000005,575,0,0,0
Southeast,fashion_childrens_clothes,2017,297.57,3,0,0,0
Southeast,fashion_childrens_clothes,2018,147.62,2,0,0,0
Southeast,fashion_male_clothing,2016,35.86,1,0,0,0
Southeast,fashion_male_clothing,2017,6672.2400000000025,61,0,0,0
Southeast,fashion_male_clothing,2018,1871.8799999999999,16,0,0,0
Southeast,fashion_shoes,2016,40.95,1,0,0,0
Southeast,fashion_shoes,2017,11017.72,113,0,0,0
Southeast,fashion_shoes,2018,4986.32,39,0,0,0
Southeast,fashion_sport,2017,1193.57,12,0,0,0
Southeast,fashion_sport,2018,356.12,4,0,0,0
Southeast,fashion_underwear_beach,2017,5345.060000000001,57,0,0,0
Southeast,fashion_underwear_beach,2018,2061.5499999999997,25,0,0,0
Southeast,fixed_telephony,2016,559.4699999999999,4,0,0,0
Southeast,fixed_telephony,2017,23456.809999999983,74,0,0,0
Southeast,fixed_telephony,2018,23393.759999999995,69,0,0,0
Southeast,flowers,2017,343.36,7,0,0,0
Southeast,flowers,2018,898.0700000000002,16,0,0,0
Southeast,food,2016,96.23,1,0,0,0
Southeast,food,2017,7147.280000000004,73,0,0,0
Southeast,food,2018,18790.889999999992,262,0,0,0
Southeast,food_drink,2017,6187.430000000001,80,0,0,0
Southeast,food_drink,2018,8640.070000000003,98,0,0,0
Southeast,furniture_bedroom,2017,7256.77,23,0,0,0
Southeast,furniture_bedroom,2018,11827.24,46,0,0,0
Southeast,furniture_decor,2016,3272.690000000001,30,0,0,0
Southeast,furniture_decor,2017,276144.1099999992,2245,0,0,0
Southeast,furniture_decor,2018,301604.62000000034,2143,0,0,0
Southeast,furniture_living_room,2017,31737.74999999999,152,0,0,0
Southeast,furniture_living_room,2018,29453.52000000003,159,0,0,0
Southeast,furniture_mattress_and_upholstery,2017,2615.87,15,0,0,0
Southeast,furniture_mattress_and_upholstery,2018,2438.09,18,0,0,0
Southeast,garden_tools,2016,1308.9699999999998,4,0,0,0
Southeast,garden_tools,2017,190838.53000000014,1315,0,0,0
Southeast,garden_tools,2018,164467.31999999954,1067,0,0,0
Southeast,health_beauty,2016,3813.980000000001,27,0,0,0
Southeast,health_beauty,2017,319661.8899999994,2143,0,0,0
Southeast,health_beauty,2018,562357.429999997,3749,0,0,0
Southeast,home_appliances,2017,15450.319999999998,150,0,0,0
Southeast,home_appliances,2018,42865.36,378,0,0,0
Southeast,home_appliances_2,2017,16686.019999999997,60,0,0,0
Southeast,home_appliances_2,2018,58882.159999999996,96,0,0,0
Southeast,home_comfort_2,2017,643.63,12,0,0,0
Southeast,home_comfort_2,2018,195.69,5,0,0,0
Southeast,home_confort,2017,32592.089999999967,192,0,0,0
Southeast,home_confort,2018,18288.339999999997,112,0,0,0
Southeast,home_construction,2017,13047.410000000005,65,0,0,0
Southeast,home_construction,2018,46375.64999999997,262,0,0,0
Southeast,housewares,2016,826.22,6,0,0,0
Southeast,housewares,2017,197783.73999999958,1803,0,0,0
Southeast,housewares,2018,340842.7300000008,2523,0,0,0
Southeast,industry_commerce_and_business,2016,207.22000000000003,1,0,0,0
Southeast,industry_commerce_and_business,2017,5090.3200000000015,19,0,0,0
Southeast,industry_commerce_and_business,2018,22164.619999999984,133,0,0,0
Southeast,kitchen_dining_laundry_garden_furniture,2017,16209.54000000001,79,0,0,0
Southeast,kitchen_dining_laundry_garden_furniture,2018,28042.35999999999,116,0,0,0
Southeast,la_cuisine,2017,724.3399999999999,5,0,0,0
Southeast,la_cuisine,2018,464.15,2,0,0,0
Southeast,luggage_accessories,2017,61897.24000000007,382,0,0,0
Southeast,luggage_accessories,2018,54456.46000000006,345,0,0,0
Southeast,market_place,2016,742.9100000000001,4,0,0,0
Southeast,market_place,2017,12457.040000000005,110,0,0,0
Southeast,market_place,2018,6106.140000000002,63,0,0,0
Southeast,music,2017,1309.3,7,0,0,0
Southeast,music,2018,2913.0400000000004,19,0,0,0
Southeast,musical_instruments,2017,61757.990000000005,172,0,0,0
Southeast,musical_instruments,2018,70872.85000000005,247,0,0,0
Southeast,office_furniture,2016,1323.47,5,0,0,0
Southeast,office_furniture,2017,105242.09999999982,415,0,0,0
Southeast,office_furniture,2018,121445.16,462,0,0,0
Southeast,party_supplies,2017,1458.2700000000002,8,0,0,0
Southeast,party_supplies,2018,2086.1800000000007,21,0,0,0
Southeast,perfumery,2016,4309.47,22,0,0,0
Southeast,perfumery,2017,164375.1900000001,1120,0,0,0
Southeast,perfumery,2018,140259.16999999995,1073,0,0,0
Southeast,pet_shop,2016,659.7,3,0,0,0
Southeast,pet_shop,2017,60038.78999999999,448,0,0,0
Southeast,pet_shop,2018,113817.75000000023,762,0,0,0
Southeast,signaling_and_security,2017,3991.25,25,0,0,0
Southeast,signaling_and_security,2018,10916.04,71,0,0,0
Southeast,small_appliances,2017,68585.42999999995,206,0,0,0
Southeast,small_appliances,2018,61140.27999999998,224,0,0,0
Southeast,small_appliances_home_oven_and_coffee,2017,222.51,3,0,0,0
Southeast,small_appliances_home_oven_and_coffee,2018,26538.12000000001,48,0,0,0
Southeast,sports_leisure,2016,2450.33,9,0,0,0
Southeast,sports_leisure,2017,338902.68000000104,2403,0,0,0
Southeast,sports_leisure,2018,402254.22999999963,2827,0,0,0
Southeast,stationery,2017,72934.58000000007,606,0,0,0
Southeast,stationery,2018,108968.4900000001,969,0,0,0
Southeast,tablets_printing_image,2017,4797.840000000001,39,0,0,0
Southeast,tablets_printing_image,2018,1104.18,15,0,0,0
Southeast,telephony,2016,341.00000000000006,7,0,0,0
Southeast,telephony,2017,98462.22999999949,1189,0,0,0
Southeast,telephony,2018,122328.40000000034,1296,0,0,0
Southeast,toys,2016,3602.3599999999997,18,0,0,0
Southeast,toys,2017,236183.58999999912,1692,0,0,0
Southeast,toys,2018,136364.20000000027,1000,0,0,0
Southeast,watches_gifts,2016,2122.4,3,0,0,0
Southeast,watches_gifts,2017,341471.7300000011,1401,0,0,0
Southeast,watches_gifts,2018,484144.12000000186,2301,0,0,0
Southeast,,2017,427.88,3,0,0,0
Southeast,,2018,2993.6500000000005,13,0,0,0
Central-West,agro_industry_and_commerce,,3723.42,11,0,0,1
Central-West,air_conditioning,,2366.2200000000003,12,0,0,1
Central-West,art,,1440.3200000000002,12,0,0,1
Central-West,arts_and_craftmanship,,151.70000000000002,1,0,0,1
Central-West,audio,,5349.65,27,0,0,1
Central-West,auto,,53361.20000000002,250,0,0,1
Central-West,baby,,33384.659999999996,176,0,0,1
Central-West,bed_bath_table,,62603.21000000001,469,0,0,1
Central-West,books_general_interest,,4357.219999999999,34,0,0,1
Central-West,books_technical,,1657.48,15,0,0,1
Central-West,christmas_supplies,,1143.7599999999998,10,0,0,1
Central-West,cine_photo,,968.64,3,0,0,1
Central-West,computers,,17253.35,10,0,0,1
Central-West,computers_accessories,,61985.50000000001,334,0,0,1
Central-West,consoles_games,,7287.59,60,0,0,1
Central-West,construction_tools_construction,,7586.7400000000025,29,0,0,1
Central-West,construction_tools_lights,,3851.7499999999995,16,0,0,1
Central-West,construction_tools_safety,,4829.4,15,0,0,1
Central-West,cool_stuff,,53939.97000000002,229,0,0,1
Central-West,costruction_tools_garden,,1249.4199999999998,12,0,0,1
Central-West,costruction_tools_tools,,2916.17,7,0,0,1
Central-West,drinks,,1206.5500000000002,14,0,0,1
Central-West,dvds_blu_ray,,690.71,7,0,0,1
Central-West,electronics,,8032.449999999998,120,0,0,1
Central-West,fashio_female_clothing,,440.97,4,0,0,1
Central-West,fashion_bags_accessories,,9998.099999999997,108,0,0,1
Central-West,fashion_male_clothing,,574.84,4,0,0,1
Central-West,fashion_shoes,,3235.8500000000004,19,0,0,1
Central-West,fashion_underwear_beach,,1309.96,11,0,0,1
Central-West,fixed_telephony,,649.9800000000001,8,0,0,1
Central-West,flowers,,87.39999999999999,2,0,0,1
Central-West,food,,2521.98,21,0,0,1
Central-West,food_drink,,411.38,5,0,0,1
Central-West,furniture_bedroom,,1636.5700000000002,4,0,0,1
Central-West,furniture_decor,,45272.84999999999,302,0,0,1
Central-West,furniture_living_room,,4660.85,23,0,0,1
Central-West,furniture_mattress_and_upholstery,,405.74,2,0,0,1
Central-West,garden_tools,,44034.06999999996,174,0,0,1
Central-West,health_beauty,,96617.34999999986,555,0,0,1
Central-West,home_appliances,,4480.870000000001,40,0,0,1
Central-West,home_appliances_2,,6433.56,13,0,0,1
Central-West,home_comfort_2,,144.22,4,0,0,1
Central-West,home_confort,,2781.1900000000005,18,0,0,1
Central-West,home_construction,,7154.589999999998,32,0,0,1
Central-West,housewares,,51199.469999999994,288,0,0,1
Central-West,industry_commerce_and_business,,3660.6399999999994,15,0,0,1
Central-West,kitchen_dining_laundry_garden_furniture,,2958.83,8,0,0,1
Central-West,la_cuisine,,137.11,1,0,0,1
Central-West,luggage_accessories,,8205.119999999999,50,0,0,1
Central-West,market_place,,1931.19,18,0,0,1
Central-West,music,,1309.95,2,0,0,1
Central-West,musical_instruments,,12649.569999999996,30,0,0,1
Central-West,office_furniture,,13376.96,55,0,0,1
Central-West,party_supplies,,357.65,2,0,0,1
Central-West,perfumery,,27916.64,201,0,0,1
Central-West,pet_shop,,17438.27999999999,92,0,0,1
Central-West,security_and_services,,115.45,1,0,0,1
Central-West,signaling_and_security,,4966.539999999999,8,0,0,1
Central-West,small_appliances,,19453.439999999995,45,0,0,1
Central-West,small_appliances_home_oven_and_coffee,,2448.19,3,0,0,1
Central-West,sports_leisure,,71869.70999999996,465,0,0,1
Central-West,stationery,,16831.89,128,0,0,1
Central-West,tablets_printing_image,,435.28999999999996,4,0,0,1
Central-West,telephony,,21881.400000000005,278,0,0,1
Central-West,toys,,34739.38,233,0,0,1
Central-West,watches_gifts,,90579.96999999999,359,0,0,1
Central-West,,,50.239999999999995,1,0,0,1
North,agro_industry_and_commerce,,2169.37,4,0,0,1
North,air_conditioning,,114.11,1,0,0,1
North,art,,821.61,7,0,0,1
North,audio,,996.3799999999999,4,0,0,1
North,auto,,18002.62999999999,83,0,0,1
North,baby,,19384.840000000004,70,0,0,1
North,bed_bath_table,,11561.26,73,0,0,1
North,books_general_interest,,1248.4500000000003,8,0,0,1
North,books_imported,,168.72,1,0,0,1
North,books_technical,,470.98,4,0,0,1
North,christmas_supplies,,1276.49,4,0,0,1
North,cine_photo,,314.74,2,0,0,1
North,computers,,11619.06,11,0,0,1
North,computers_accessories,,30024.13999999999,151,0,0,1
North,consoles_games,,4019.9400000000005,22,0,0,1
North,construction_tools_construction,,2121.58,6,0,0,1
North,construction_tools_lights,,425.13000000000005,3,0,0,1
North,construction_tools_safety,,402.34,1,0,0,1
North,cool_stuff,,17511.790000000005,85,0,0,1
North,costruction_tools_garden,,565.87,5,0,0,1
North,costruction_tools_tools,,52.629999999999995,1,0,0,1
North,drinks,,208.94,2,0,0,1
North,dvds_blu_ray,,46.05,1,0,0,1
North,electronics,,6318.449999999999,53,0,0,1
North,fashion_bags_accessories,,5288.860000000001,44,0,0,1
North,fashion_male_clothing,,345.90000000000003,2,0,0,1
North,fashion_shoes,,1511.3200000000002,8,0,0,1
North,fashion_sport,,262.12,1,0,0,1
North,fashion_underwear_beach,,246.33,3,0,0,1
North,fixed_telephony,,2482.18,6,0,0,1
North,food,,314.36,2,0,0,1
North,food_drink,,85.85,1,0,0,1
North,furniture_decor,,20325.95,97,0,0,1
North,furniture_living_room,,955.5999999999999,5,0,0,1
North,garden_tools,,13563.109999999995,52,0,0,1
North,health_beauty,,49776.829999999994,191,0,0,1
North,home_appliances,,2892.830000000001,18,0,0,1
North,home_appliances_2,,1832.9499999999998,4,0,0,1
North,home_confort,,952.98,2,0,0,1
North,home_construction,,1427.1399999999999,7,0,0,1
North,housewares,,10644.920000000002,59,0,0,1
North,industry_commerce_and_business,,256.53,2,0,0,1
North,kitchen_dining_laundry_garden_furniture,,301.41,2,0,0,1
North,luggage_accessories,,4982.4800000000005,19,0,0,1
North,market_place,,1196.9299999999998,9,0,0,1
North,music,,38.95,1,0,0,1
North,musical_instruments,,3149.5299999999997,15,0,0,1
North,office_furniture,,10046.899999999996,35,0,0,1
North,perfumery,,9914.6,57,0,0,1
North,pet_shop,,4933.040000000001,28,0,0,1
North,security_and_services,,209.06,1,0,0,1
North,signaling_and_security,,258.06,1,0,0,1
North,small_appliances,,4028.18,10,0,0,1
North,small_appliances_home_oven_and_coffee,,4209.07,2,0,0,1
North,sports_leisure,,33356.780000000006,152,0,0,1
North,stationery,,6660.040000000001,45,0,0,1
North,tablets_printing_image,,528.21,5,0,0,1
North,telephony,,16308.190000000024,134,0,0,1
North,toys,,12255.830000000004,67,0,0,1
North,watches_gifts,,42164.409999999996,138,0,0,1
North,,,1028.3,1,0,0,1
Northeast,agro_industry_and_commerce,,12365.859999999999,17,0,0,1
Northeast,air_conditioning,,3441.69,16,0,0,1
Northeast,art,,1855.1100000000001,14,0,0,1
Northeast,audio,,5527.800000000002,37,0,0,1
Northeast,auto,,101850.59000000001,430,0,0,1
Northeast,baby,,49862.55000000001,246,0,0,1
Northeast,bed_bath_table,,79048.92999999995,513,0,0,1
Northeast,books_general_interest,,6878.880000000001,61,0,0,1
Northeast,books_imported,,983.6,3,0,0,1
Northeast,books_technical,,2156.46,24,0,0,1
Northeast,cds_dvds_musicals,,117.58,1,0,0,1
Northeast,christmas_supplies,,1985.6000000000004,16,0,0,1
Northeast,cine_photo,,525.48,5,0,0,1
Northeast,computers,,61232.69000000002,50,0,0,1
Northeast,computers_accessories,,118248.98000000007,641,0,0,1
Northeast,consoles_games,,27040.49999999999,107,0,0,1
Northeast,construction_tools_construction,,16235.949999999999,56,0,0,1
Northeast,construction_tools_lights,,2759.3699999999994,13,0,0,1
Northeast,construction_tools_safety,,5895.2,21,0,0,1
Northeast,cool_stuff,,92879.46999999999,389,0,0,1
Northeast,costruction_tools_garden,,6689.1799999999985,28,0,0,1
Northeast,costruction_tools_tools,,1416.72,7,0,0,1
Northeast,diapers_and_hygiene,,233.8,3,0,0,1
Northeast,drinks,,1099.7699999999998,10,0,0,1
Northeast,dvds_blu_ray,,242.63,5,0,0,1
Northeast,electronics,,25956.72999999999,264,0,0,1
Northeast,fashio_female_clothing,,239.9,2,0,0,1
Northeast,fashion_bags_accessories,,22311.769999999997,187,0,0,1
Northeast,fashion_childrens_clothes,,107.06,1,0,0,1
Northeast,fashion_male_clothing,,1294.4799999999998,9,0,0,1
Northeast,fashion_shoes,,4362.91,28,0,0,1
Northeast,fashion_sport,,475.08,3,0,0,1
Northeast,fashion_underwear_beach,,1189.67,9,0,0,1
Northeast,fixed_telephony,,8518.039999999999,26,0,0,1
Northeast,flowers,,145.12,1,0,0,1
Northeast,food,,3289.0400000000004,35,0,0,1
Northeast,food_drink,,2902.8399999999992,23,0,0,1
Northeast,furniture_bedroom,,2053.01,9,0,0,1
Northeast,furniture_decor,,85051.86000000004,501,0,0,1
Northeast,furniture_living_room,,10017.449999999999,35,0,0,1
Northeast,furniture_mattress_and_upholstery,,288.29,1,0,0,1
Northeast,garden_tools,,70012.7300000001,345,0,0,1
Northeast,health_beauty,,236787.1699999998,1081,0,0,1
Northeast,home_appliances,,11509.849999999999,65,0,0,1
Northeast,home_appliances_2,,11639.76,17,0,0,1
Northeast,home_comfort_2,,29.689999999999998,1,0,0,1
Northeast,home_confort,,5264.220000000001,29,0,0,1
Northeast,home_construction,,12495.410000000002,44,0,0,1
Northeast,housewares,,55356.969999999994,338,0,0,1
Northeast,industry_commerce_and_business,,8660.26,22,0,0,1
Northeast,kitchen_dining_laundry_garden_furniture,,3139.56,12,0,0,1
Northeast,luggage_accessories,,16999.25999999999,94,0,0,1
Northeast,market_place,,6209.039999999998,27,0,0,1
Northeast,music,,169.64000000000001,1,0,0,1
Northeast,musical_instruments,,31711.76000000002,75,0,0,1
Northeast,office_furniture,,43208.56000000002,142,0,0,1
Northeast,party_supplies,,292.88,1,0,0,1
Northeast,perfumery,,47433.529999999984,283,0,0,1
Northeast,pet_shop,,21775.079999999994,128,0,0,1
Northeast,signaling_and_security,,4187.82,10,0,0,1
Northeast,small_appliances,,15355.380000000005,41,0,0,1
Northeast,small_appliances_home_oven_and_coffee,,2391.16,4,0,0,1
Northeast,sports_leisure,,123659.09999999993,685,0,0,1
Northeast,stationery,,30900.749999999996,216,0,0,1
Northeast,tablets_printing_image,,1475.16,12,0,0,1
Northeast,telephony,,78003.35999999986,637,0,0,1
Northeast,toys,,57250.50999999995,346,0,0,1
Northeast,watches_gifts,,184891.23000000004,735,0,0,1
Northeast,,,201.0,2,0,0,1
South,agro_industry_and_commerce,,9791.970000000001,24,0,0,1
South,air_conditioning,,6467.7599999999975,23,0,0,1
South,art,,2219.2,24,0,0,1
South,arts_and_craftmanship,,314.32,1,0,0,1
South,audio,,7448.9299999999985,43,0,0,1
South,auto,,96744.22000000009,548,0,0,1
South,baby,,80952.11000000003,450,0,0,1
South,bed_bath_table,,165541.23000000004,1214,0,0,1
South,books_general_interest,,8922.340000000002,81,0,0,1
South,books_imported,,367.66999999999996,5,0,0,1
South,books_technical,,4341.999999999999,36,0,0,1
South,cds_dvds_musicals,,305.55,3,0,0,1
South,christmas_supplies,,2103.08,22,0,0,1
South,cine_photo,,2589.82,15,0,0,1
South,computers,,22331.969999999998,17,0,0,1
South,computers_accessories,,157204.40000000008,994,0,0,1
South,consoles_games,,22182.469999999994,132,0,0,1
South,construction_tools_construction,,22742.44,102,0,0,1
South,construction_tools_lights,,7201.910000000003,41,0,0,1
South,construction_tools_safety,,6999.36,32,0,0,1
South,cool_stuff,,126541.12999999986,606,0,0,1
South,costruction_tools_garden,,2242.31,16,0,0,1
South,costruction_tools_tools,,2352.34,20,0,0,1
South,diapers_and_hygiene,,135.93,2,0,0,1
South,drinks,,4337.84,38,0,0,1
South,dvds_blu_ray,,615.56,9,0,0,1
South,electronics,,35543.319999999985,439,0,0,1
South,fashio_female_clothing,,154.2,3,0,0,1
South,fashion_bags_accessories,,27062.089999999997,259,0,0,1
South,fashion_childrens_clothes,,113.11,2,0,0,1
South,fashion_male_clothing,,2155.03,19,0,0,1
South,fashion_shoes,,3108.2200000000003,31,0,0,1
South,fashion_sport,,371.66,6,0,0,1
South,fashion_underwear_beach,,1305.1699999999998,16,0,0,1
South,fixed_telephony,,5126.480000000001,29,0,0,1
South,flowers,,124.96,3,0,0,1
South,food,,4238.080000000001,53,0,0,1
South,food_drink,,1459.9,20,0,0,1
South,furniture_bedroom,,1887.4199999999998,13,0,0,1
South,furniture_decor,,168948.56999999966,1115,0,0,1
South,furniture_living_room,,10059.560000000001,48,0,0,1
South,furniture_mattress_and_upholstery,,250.55,2,0,0,1
South,garden_tools,,97162.74000000022,551,0,0,1
South,health_beauty,,168973.69999999972,1061,0,0,1
South,home_appliances,,17556.440000000002,109,0,0,1
South,home_appliances_2,,28280.09,43,0,0,1
South,home_comfort_2,,157.35,2,0,0,1
South,home_confort,,7194.449999999999,44,0,0,1
South,home_construction,,16420.160000000003,80,0,0,1
South,housewares,,120812.89000000016,857,0,0,1
South,industry_commerce_and_business,,7367.560000000005,42,0,0,1
South,kitchen_dining_laundry_garden_furniture,,7479.379999999999,30,0,0,1
South,la_cuisine,,1062.94,5,0,0,1
South,luggage_accessories,,23644.6,140,0,0,1
South,market_place,,5191.279999999999,49,0,0,1
South,music,,983.98,8,0,0,1
South,musical_instruments,,29686.09999999998,88,0,0,1
South,office_furniture,,46801.440000000024,153,0,0,1
South,party_supplies,,1118.17,7,0,0,1
South,perfumery,,57540.91999999996,391,0,0,1
South,pet_shop,,34557.00999999999,245,0,0,1
South,signaling_and_security,,3088.7599999999998,22,0,0,1
South,small_appliances,,38106.11999999999,104,0,0,1
South,small_appliances_home_oven_and_coffee,,14384.519999999999,15,0,0,1
South,sports_leisure,,182665.18,1163,0,0,1
South,stationery,,40416.149999999994,340,0,0,1
South,tablets_printing_image,,413.93,4,0,0,1
South,telephony,,56469.119999999835,646,0,0,1
South,toys,,79882.38999999997,518,0,0,1
South,watches_gifts,,153753.50999999983,665,0,0,1
South,,,1256.74,2,0,0,1
Southeast,agro_industry_and_commerce,,50323.450000000004,126,0,0,1
Southeast,air_conditioning,,49384.41,201,0,0,1
Southeast,art,,21911.57,145,0,0,1
Southeast,arts_and_craftmanship,,1718.1200000000003,21,0,0,1
Southeast,audio,,37046.05,238,0,0,1
Southeast,auto,,414058.3900000013,2577,0,0,1
Southeast,baby,,294786.5799999999,1934,0,0,1
Southeast,bed_bath_table,,920314.3300000018,7130,0,0,1
Southeast,books_general_interest,,34614.83000000001,327,0,0,1
Southeast,books_imported,,3889.7099999999996,44,0,0,1
Southeast,books_technical,,14752.2,181,0,0,1
Southeast,cds_dvds_musicals,,531.86,8,0,0,1
Southeast,christmas_supplies,,5521.190000000002,76,0,0,1
Southeast,cine_photo,,3790.98,40,0,0,1
Southeast,computers,,119028.81,92,0,0,1
Southeast,computers_accessories,,685804.549999999,4552,0,0,1
Southeast,consoles_games,,116525.81000000023,737,0,0,1
Southeast,construction_tools_construction,,115932.38000000002,551,0,0,1
Southeast,construction_tools_lights,,34147.669999999984,170,0,0,1
Southeast,construction_tools_safety,,26337.32,98,0,0,1
Southeast,cool_stuff,,426526.6600000003,2313,0,0,1
Southeast,costruction_tools_garden,,20280.510000000002,133,0,0,1
Southeast,costruction_tools_tools,,11196.310000000003,62,0,0,1
Southeast,diapers_and_hygiene,,1771.54,22,0,0,1
Southeast,drinks,,21316.850000000042,233,0,0,1
Southeast,dvds_blu_ray,,5693.179999999998,37,0,0,1
Southeast,electronics,,130723.37999999984,1667,0,0,1
Southeast,fashio_female_clothing,,2590.3199999999993,30,0,0,1
Southeast,fashion_bags_accessories,,118576.81999999979,1258,0,0,1
